source,target,dist,street_name
8050676556,8050676557,27.57,Unnamed road
13175853901,13175853902,38.71,Unnamed road
13175853901,13175837900,9.57,Unnamed road
13175853902,13175853903,15.93,Unnamed road
13175853902,13175853901,38.71,Unnamed road
13175853903,13175853904,12.04,Unnamed road
13175853903,13175853902,15.93,Unnamed road
13175853904,13175853905,19.89,Unnamed road
13175853904,13175853903,12.04,Unnamed road
8050676558,8050676559,10.74,Unnamed road
13175853906,13175853907,12.67,Unnamed road
13175853906,13175853905,29.37,Unnamed road
13175853907,13175853910,4.37,Unnamed road
13175853907,13175853906,12.67,Unnamed road
13175853908,13175853909,20.55,Unnamed road
13175853908,13175853910,12.07,Unnamed road
13175853909,2643763266,5.65,Unnamed road
13175853909,13175853908,20.55,Unnamed road
13175853910,2702799396,28.95,Oostrem
13175853910,2702799395,4.18,Oostrem
13175853910,13175853908,12.07,Unnamed road
13175853910,13175853907,4.37,Unnamed road
13175853911,2643763266,4.55,Unnamed road
13175853911,2701118573,27.61,Unnamed road
13175853911,13175853912,39.94,Unnamed road
13175853912,13175853913,44.18,Unnamed road
13175853912,13175853911,39.94,Unnamed road
13175853913,13175853914,9.01,Unnamed road
13175853913,13175853912,44.18,Unnamed road
13175853914,13175853915,17.88,Unnamed road
13175853914,13175853913,9.01,Unnamed road
13175853915,13175853916,19.01,Unnamed road
13175853915,13175853914,17.88,Unnamed road
13175853916,13175853917,50.14,Unnamed road
13175853916,13175853915,19.01,Unnamed road
13175853917,13175853918,3.75,Unnamed road
13175853917,13175853916,50.14,Unnamed road
13175853918,13175853919,1.84,Unnamed road
13175853918,13175853917,3.75,Unnamed road
13175853919,13175833121,2.0,Unnamed road
13175853919,13175853918,1.84,Unnamed road
8050676567,8050676566,24.96,Unnamed road
8050676567,8050676569,30.18,Kerspelstraat
8050676567,8050676565,5.9,Kerspelstraat
8050676568,8050676569,28.66,Unnamed road
8050676569,8050676568,28.66,Unnamed road
8050676569,8050676571,2.69,Kerspelstraat
8050676569,8050676567,30.18,Kerspelstraat
8050676570,8050676571,28.64,Unnamed road
8050676571,5846117584,24.4,Kerspelstraat
8050676571,8050676570,28.64,Unnamed road
8050676571,8050676569,2.69,Kerspelstraat
8050676572,8050676573,30.64,Unnamed road
8050676573,8050676575,2.83,Kerspelstraat
8050676573,5846117584,2.61,Kerspelstraat
8050676573,8050676572,30.64,Unnamed road
8050676574,8050676575,17.6,Unnamed road
8050676575,8050676577,27.4,Kerspelstraat
8050676575,8050676573,2.83,Kerspelstraat
8050676575,8050676574,17.6,Unnamed road
8050676576,8050676577,25.68,Unnamed road
8050676577,8050676579,2.65,Kerspelstraat
8050676577,8050676575,27.4,Kerspelstraat
8050676577,8050676576,25.68,Unnamed road
8050676578,8050676579,25.71,Unnamed road
8050676579,8220003785,11.95,Kerspelstraat
8050676579,8050676577,2.65,Kerspelstraat
8050676579,8050676578,25.71,Unnamed road
8050676580,8050676582,5.31,Unnamed road
8050676581,7809308582,5.41,Kerspelstraat
8050676581,8050676555,19.87,Kerspelstraat
8050676581,8050676582,11.85,Unnamed road
8050676582,8050676581,11.85,Unnamed road
8050676582,8050676580,5.31,Unnamed road
8050676582,8050676583,5.44,Unnamed road
8050676583,8050676582,5.44,Unnamed road
8050676584,8050677785,21.86,Unnamed road
1001100142,4567031227,6.35,Unnamed road
1001100142,4567031228,4.22,Slachthuislaan
1001100142,179559767,8.89,Unnamed road
2186253170,312272019,4.6,Aarschotseweg - Voetweg 29
2186253170,2186253181,7.34,Aarschotseweg - Voetweg 29
3776418667,1900128651,7.98,Unnamed road
3776418667,9798328184,4.63,Unnamed road
3776418667,506705364,160.86,Unnamed road
3776418668,1900128636,10.73,Unnamed road
3776418668,1900128687,7.11,Unnamed road
3776418671,1900128665,6.15,Unnamed road
3776418671,1900128636,7.68,Unnamed road
3776418670,3776418669,5.99,Unnamed road
3776418670,1900128662,7.57,Unnamed road
2186253181,2186253170,7.34,Aarschotseweg - Voetweg 29
2186253181,2186253183,15.16,Aarschotseweg - Voetweg 29
2186253183,2186253181,15.16,Aarschotseweg - Voetweg 29
2186253183,2186253185,15.81,Aarschotseweg - Voetweg 29
2186253185,2186253183,15.81,Aarschotseweg - Voetweg 29
2186253185,2186253191,19.28,Aarschotseweg - Voetweg 29
2186253191,2186253185,19.28,Aarschotseweg - Voetweg 29
2186253191,2186253199,3.2,Aarschotseweg - Voetweg 29
2186253199,2186253191,3.2,Aarschotseweg - Voetweg 29
2186253199,9281252172,31.7,Aarschotseweg - Voetweg 29
2887488405,12579487149,3.27,Brusselsestraat
2887488405,2899666507,6.32,Unnamed road
2887488410,13061330177,18.37,Unnamed road
1473221537,1473221544,13.48,Unnamed road
1473221544,1473221545,19.99,Unnamed road
1473221544,1473221537,13.48,Unnamed road
1473221545,1313570558,5.64,Tortelduivenstraat
1473221545,339636584,4.57,Tortelduivenstraat
1473221545,1473221544,19.99,Unnamed road
3457127359,13165046935,2.84,Aarschotsesteenweg
3457127359,1770386663,6.78,Aarschotsesteenweg
9467302873,2108589053,2.15,Unnamed road
9467302873,5310352037,2.1,Unnamed road
9467302874,2108589051,3.41,Unnamed road
9467302874,5310352037,2.47,Unnamed road
13406802919,2989295167,5.55,Unnamed road
13406802919,9947323843,9.74,Unnamed road
249672823,1179243332,7.25,Putstraat
249672823,249621736,7.35,Putstraat
249672823,1179243428,4.99,Unnamed road
2096862200,2096862201,7.36,Sint-Jansbergsesteenweg
2096862201,2096862202,4.16,Sint-Jansbergsesteenweg
2096862201,2096862200,7.36,Sint-Jansbergsesteenweg
2096862202,2096862206,5.19,Sint-Jansbergsesteenweg
2096862202,2096862201,4.16,Sint-Jansbergsesteenweg
249672824,1179243285,8.88,Putstraat
249672824,1179243332,7.73,Putstraat
2096862206,2096862237,35.27,Sint-Jansbergsesteenweg
2096862206,2096862202,5.19,Sint-Jansbergsesteenweg
249672825,249672826,8.14,Putstraat
249672825,1179243285,24.67,Putstraat
249672826,249672827,6.86,Putstraat
249672826,249672825,8.14,Putstraat
1302303754,1302303838,56.81,Unnamed road
1302303754,1302303833,22.36,Unnamed road
1302303754,1302303783,39.55,Unnamed road
249672827,249672828,7.22,Putstraat
249672827,249672826,6.86,Putstraat
249672828,249672829,21.11,Putstraat
249672828,249672827,7.22,Putstraat
249672829,1179243348,7.32,Putstraat
249672829,249672828,21.11,Putstraat
249672830,1179243179,9.39,Unnamed road
249672830,249672831,9.45,Putstraat
249672830,1179243448,12.83,Putstraat
2096862237,2096862239,16.52,Sint-Jansbergsesteenweg
2096862237,2096862206,35.27,Sint-Jansbergsesteenweg
13311644702,5161704829,6.08,Oude Rondelaan
13311644702,5161705037,23.69,Oude Rondelaan
2096862239,2096862237,16.52,Sint-Jansbergsesteenweg
2096862239,2096862242,5.76,Sint-Jansbergsesteenweg
13311644703,7073238342,69.52,Albert Woutersstraat
13311644703,19863696,1.79,Albert Woutersstraat
6184473633,6184473644,32.7,Unnamed road
6184473633,7553632392,20.28,Unnamed road
6184473633,6184473648,46.46,Unnamed road
6184473633,6184473634,16.48,Unnamed road
2096862242,2096862244,4.92,Sint-Jansbergsesteenweg
2096862242,2096862239,5.76,Sint-Jansbergsesteenweg
6184473634,7553632391,10.53,Unnamed road
6184473634,6184473647,82.43,Unnamed road
6184473634,6184473633,16.48,Unnamed road
6184473634,3319275664,18.46,Unnamed road
2096862244,2674651968,6.63,Sint-Jansbergsesteenweg
2096862244,2096862242,4.92,Sint-Jansbergsesteenweg
13311644701,13311632500,7.79,Unnamed road
2096862246,2096862249,5.73,Sint-Jansbergsesteenweg
2096862246,2674659707,1.34,Sint-Jansbergsesteenweg
2096862246,13227980290,4.28,Unnamed road
249672831,249672832,9.6,Putstraat
249672831,249672830,9.45,Putstraat
249672832,249672833,30.9,Putstraat
249672832,249672831,9.6,Putstraat
2096862249,19867458,97.48,Sint-Jansbergsesteenweg
2096862249,249670417,42.13,Sint-Jansbergsesteenweg
2096862249,2096862246,5.73,Sint-Jansbergsesteenweg
249672833,1179243067,17.29,Putstraat
249672833,249672832,30.9,Putstraat
6184473643,6184473647,16.49,Unnamed road
6184473643,7578784527,7.05,Unnamed road
6184473643,6184473644,50.14,Unnamed road
6184473644,6184473645,15.99,Unnamed road
6184473644,6184473633,32.7,Unnamed road
6184473644,6184473643,50.14,Unnamed road
6184473645,6184473646,50.14,Unnamed road
6184473645,6184473644,15.99,Unnamed road
6184473646,7578784527,8.94,Unnamed road
6184473646,6184473645,50.14,Unnamed road
6184473647,6184473634,82.43,Unnamed road
6184473647,6184473643,16.49,Unnamed road
6184473648,7553632341,3.16,Unnamed road
6184473648,1948119356,74.68,Unnamed road
6184473648,6184473633,46.46,Unnamed road
6184473649,7553632396,57.58,Unnamed road
6184473649,7553632387,17.35,Unnamed road
6184473649,7553632395,17.08,Unnamed road
6184473650,7553632387,5.73,Unnamed road
6184473650,7553616355,76.83,Unnamed road
6184473650,6184473656,5.39,Unnamed road
6184473651,6184473652,84.12,Unnamed road
6184473651,6184473656,16.03,Unnamed road
6184473651,6184473653,16.06,Unnamed road
6184473652,6184473651,84.12,Unnamed road
6184473652,6184473654,16.05,Unnamed road
6184473652,6184473655,16.03,Unnamed road
6184473653,6184473654,84.12,Unnamed road
6184473653,6184473651,16.06,Unnamed road
6184473653,6184473657,15.98,Unnamed road
6184473654,6184473653,84.12,Unnamed road
6184473654,7553632390,12.84,Unnamed road
6184473654,6184473652,16.05,Unnamed road
6184473655,6184473652,16.03,Unnamed road
6184473655,7553616355,1.9,Unnamed road
6184473656,6184473650,5.39,Unnamed road
6184473656,6184473651,16.03,Unnamed road
6184473656,7553632388,5.72,Unnamed road
6184473657,6184473653,15.98,Unnamed road
6184473657,6184473658,80.93,Unnamed road
6184473658,6184473657,80.93,Unnamed road
6184473658,7553632389,2.52,Unnamed road
6184473659,1930796910,19.28,Unnamed road
6184473659,1948119355,58.77,Unnamed road
6184473659,7553616355,20.39,Unnamed road
1488950330,2959037563,31.84,Omleiding
1488950328,1488950329,73.57,Unnamed road
1488950329,1501128238,10.17,Unnamed road
249672836,1179243291,12.78,Putstraat
249672836,1179243191,16.15,Putstraat
249672837,1035620717,16.16,Putstraat
249672837,1179243291,12.74,Putstraat
249672838,1179243303,18.33,Putstraat
249672838,1179243200,6.55,Putstraat
249672839,1179243368,9.22,Putstraat
249672839,1179243303,10.23,Putstraat
249672840,71349131,17.8,Ormendaal
249672840,249672946,10.73,Putstraat
249672840,71349132,7.83,Ormendaal
4640707666,2779018109,5.73,Unnamed road
4640707666,4640707667,12.93,Unnamed road
4640707667,13152759585,0.65,Unnamed road
4640707667,4640707666,12.93,Unnamed road
3587413074,2565149390,45.18,Unnamed road
3587413074,13181230992,71.7,Unnamed road
3587413074,3587413075,17.34,Unnamed road
3587413075,3587413076,37.28,Unnamed road
3587413075,3587413074,17.34,Unnamed road
3587413076,3587413077,10.33,Unnamed road
3587413076,3587413075,37.28,Unnamed road
3587413077,3587413078,23.85,Unnamed road
3587413077,3587413076,10.33,Unnamed road
3587413078,3587413079,6.06,Unnamed road
3587413078,3587413077,23.85,Unnamed road
3587413079,2565149362,11.65,Unnamed road
3587413079,3587413078,6.06,Unnamed road
1302303833,1302303754,22.36,Unnamed road
1302303833,1302303787,52.96,Unnamed road
1302303838,1302297855,37.81,Unnamed road
1302303838,1302303787,27.72,Unnamed road
1302303838,1302303754,56.81,Unnamed road
13311644772,1396601392,13.12,Oude Rondelaan
13311644772,1396601402,59.02,Oude Rondelaan
13311644773,1126108449,12.8,Den Boschsingel
13311644774,1609956264,224.15,Den Boschsingel
13311644775,19861952,8.04,'s-Hertogenlaan
13311644776,13311644780,9.6,'s-Hertogenlaan
13311644777,13311644779,6.17,'s-Hertogenlaan
13311644778,9161909695,10.09,'s-Hertogenlaan
13311644779,13311644778,9.39,'s-Hertogenlaan
13311644780,13311644775,5.95,'s-Hertogenlaan
13311644781,13311644785,11.68,'s-Hertogenlaan
13311644782,13311644786,5.68,'s-Hertogenlaan
13311644783,13311644784,8.8,'s-Hertogenlaan
13311644784,13311644781,10.13,'s-Hertogenlaan
13311644785,9161909698,1.52,'s-Hertogenlaan
13311644785,13311644787,12.03,'s-Hertogenlaan
13311644786,13311644783,10.76,'s-Hertogenlaan
13311644787,13311644788,12.13,'s-Hertogenlaan
13311644788,13311644789,13.5,'s-Hertogenlaan
13311644789,13311644790,9.29,'s-Hertogenlaan
13311644790,1609956312,7.8,'s-Hertogenlaan
13311644791,1609956312,17.05,'s-Hertogenlaan
13311644791,13104375371,5.25,'s-Hertogenlaan
13311644792,13104375371,5.25,'s-Hertogenlaan
13311644792,13311644793,23.26,'s-Hertogenlaan
13311644793,13311644796,9.13,'s-Hertogenlaan
13311644793,13311644792,23.26,'s-Hertogenlaan
13311644794,13311644793,8.96,'s-Hertogenlaan
240358523,247833712,84.77,Bijlokstraat
240358523,1138950639,32.22,Bijlokstraat
240358524,559457795,9.0,Bijlokstraat
240358524,1429387055,16.27,Zavelputstraat
240358524,9424882744,21.71,Bijlokstraat
240358524,10937840957,6.41,Bijlokstraat
240358525,10937840958,6.0,Bijlokstraat
240358525,1429387057,26.98,Bijlokstraat
13311644795,1390575257,26.62,'s-Hertogenlaan
13311644795,5482707038,8.55,'s-Hertogenlaan
240358527,1431380601,76.63,Unnamed road
240358527,2475563935,58.06,Bijlokstraat
240358527,1431368919,20.9,Bijlokstraat
240358528,240358529,41.55,Bijlokstraat
240358528,240359212,39.05,Bijlokstraat
240358529,2076515528,3.51,Bijlokstraat
240358529,240358528,41.55,Bijlokstraat
240358530,3262303038,24.29,'s-Herenwegveld
240358530,2076515550,12.47,Bijlokstraat
240358530,559457798,50.4,Bijlokstraat
13311644796,13311644797,10.94,'s-Hertogenlaan
13311644797,13311644795,7.84,'s-Hertogenlaan
13311644798,3126279481,2.71,'s-Hertogenlaan
13311644798,12372991040,1.84,'s-Hertogenlaan
13311644799,5482707074,11.82,Galgebergstraat
13311644800,2031080640,85.03,Galgebergstraat
13311644800,13311644799,8.31,Galgebergstraat
780113026,1381579843,98.61,Monarkenweg
780113026,1381579842,27.53,Monarkenweg
13311644802,5482707074,6.71,'s-Hertogenlaan
13311644802,13311644801,1.41,'s-Hertogenlaan
13311644802,13311644803,6.65,Galgebergstraat
13311644801,13311644802,1.41,'s-Hertogenlaan
13311644801,19861954,38.21,'s-Hertogenlaan
13311644803,13311644804,5.41,Galgebergstraat
13311644804,13311644800,8.61,Galgebergstraat
9946764438,9974410282,3.58,Paardenweg
9946764438,5221268363,16.96,Paardenweg
9946764439,9974410218,0.59,Pioengang
9946764439,18635962,9.96,Pioengang
9946764440,18635967,81.09,Pioengang
9946764440,9974410299,1.87,Pioengang
9946764441,9974410297,3.73,Vestinggang
9946764441,2606704856,4.51,Vestinggang
9946764442,2606704820,6.79,Vestinggang
9946764442,2606704738,13.54,Vestinggang
9946764443,2051665021,3.47,Unnamed road
9946764443,9946764444,13.0,Unnamed road
9946764444,9946764443,13.0,Unnamed road
9946764444,2606704698,14.7,Unnamed road
9946764445,2606704705,3.38,Unnamed road
9946764445,9946764446,5.37,Unnamed road
9946764446,9946764445,5.37,Unnamed road
9946764446,2606704720,4.0,Unnamed road
780113055,78244461,105.1,Monarkenweg
780113055,1381579845,113.19,Monarkenweg
174822558,3206737021,36.47,Unnamed road
174822558,3091087948,15.54,Unnamed road
8491865248,8491718883,34.63,Unnamed road
8491865248,8491764196,125.68,Unnamed road
8491865248,1572087042,4.57,Unnamed road
6219338926,7354572438,265.02,Unnamed road
6219338926,8269150398,51.3,Unnamed road
11020768436,281273508,5.32,Sint-Pancratiuslaan
11020768436,281273499,5.12,Sint-Pancratiuslaan
11020768436,11020768437,10.85,Unnamed road
11020768437,11020768436,10.85,Unnamed road
11020768437,11020768438,7.97,Unnamed road
11020768438,11020768437,7.97,Unnamed road
11020768438,11020768439,82.04,Unnamed road
130148223,1396601200,14.45,Dirk Boutslaan
130148223,1474233786,13.84,Dirk Boutslaan
130148223,12762565687,5.27,Unnamed road
11020768439,266311115,37.59,Mgr. Jozef Cardijnlaan
11020768439,266311129,36.79,Mgr. Jozef Cardijnlaan
11020768439,11020768438,82.04,Unnamed road
9946764473,2052484389,21.31,Goudsbloemstraat
9946764473,18635946,29.76,Goudsbloemstraat
9946764474,5118035602,3.92,Horengang
9946764474,2052484389,4.91,Horengang
9946764476,13069503298,10.17,Monseigneur Van Waeyenberghlaan
9946764476,18635964,40.16,Monseigneur Van Waeyenberghlaan
9946764477,6422737927,12.51,Tervuursestraat
9946764477,1026111631,4.23,Tervuursestraat
9946764478,9946764479,11.75,Tervuursestraat
9946764478,6422737927,6.89,Tervuursestraat
9946764479,1026111708,8.55,Tervuursestraat
9946764479,9946764478,11.75,Tervuursestraat
9946764480,7478000357,95.5,Heilige-Geeststraat
9946764480,13119545158,3.4,Unnamed road
9946764480,13119545157,3.99,Unnamed road
9946764481,9946764482,3.84,Tervuursestraat
9946764481,18635977,9.07,Tervuursestraat
9946764482,2606704673,61.22,Tervuursestraat
9946764482,9946764481,3.84,Tervuursestraat
8491865278,8419507418,10.84,Unnamed road
8491865278,1572163646,6.86,Unnamed road
9946764484,11514674098,3.24,Kapucijnenvoer
9946764484,9946764485,36.8,Kapucijnenvoer
9946764485,9946764484,36.8,Kapucijnenvoer
9946764485,11928195547,8.98,Kapucijnenvoer
9946764486,11928195551,6.82,Kapucijnenvoer
9946764486,9946764487,17.07,Kapucijnenvoer
9946764487,9946764486,17.07,Kapucijnenvoer
9946764487,9946764488,18.96,Kapucijnenvoer
9946764488,9946764487,18.96,Kapucijnenvoer
9946764488,9946764489,9.24,Kapucijnenvoer
9946764489,9946764488,9.24,Kapucijnenvoer
9946764489,11536658478,3.43,Kapucijnenvoer
9946764490,1824115892,11.37,Kapucijnenvoer
9946764490,4909655515,43.92,Kapucijnenvoer
9946764492,16737662,38.8,Kapucijnenvoer
9946764492,9946764493,32.1,Kapucijnenvoer
9946764493,9946764492,32.1,Kapucijnenvoer
9946764493,16571388,25.56,Kapucijnenvoer
9946764498,13104375358,3.76,Grasmushof
9946764498,16737662,2.09,Grasmushof
8299975899,4860101025,24.31,Unnamed road
8651773150,136972825,107.49,Unnamed road
8651773150,2618834486,70.11,Unnamed road
8651773150,12060347352,3.16,Unnamed road
8651773151,133158366,29.86,Unnamed road
8651773151,8651773152,64.7,Unnamed road
8651773152,8651773151,64.7,Unnamed road
8651773152,8651773153,121.61,Unnamed road
8651773153,8651773152,121.61,Unnamed road
8651773153,133158406,127.74,Unnamed road
9946764523,5222992316,0.81,Unnamed road
9946764523,5222992317,23.55,Unnamed road
8979712853,1851291378,1.21,Unnamed road
8979712853,1851291380,107.24,Unnamed road
8979712853,8979712855,2.31,Unnamed road
8979712854,8979712861,3.5,Unnamed road
8979712854,8979712855,24.25,Unnamed road
8979712855,8979712854,24.25,Unnamed road
8979712855,8979712853,2.31,Unnamed road
8979712855,8979712860,3.25,Unnamed road
8491865359,8491865360,3.04,Unnamed road
8491865359,1572087075,3.5,Unnamed road
8491865360,8491865359,3.04,Unnamed road
613127445,8291494293,29.2,Frederik Lintsstraat
9946764565,2871137399,19.22,Unnamed road
9946764565,2871140205,44.89,Unnamed road
485987614,9717516766,3.47,Kleine Everseweg
485987614,9717516765,4.54,Kleine Everseweg
485987616,8371013873,11.62,Kleine Everseweg
485987616,8371013869,213.02,Kleine Everseweg
485987618,8371013877,23.56,Kleine Everseweg
485987618,9717516768,14.08,Kleine Everseweg
